date,y_obs,y_sim
1981-01-23,0.3069335,0.47884405
1981-01-24,0.3150107,0.48640236
1981-01-25,0.32308787,0.4490695
1981-01-26,0.33116508,0.5228164
1981-01-27,0.33924228,0.59155315
1981-01-28,0.3150107,0.46168986
1981-01-29,0.29077905,0.42734367
1981-01-30,0.2665475,0.31100416
1981-01-31,0.25039312,0.30678087
1981-02-01,0.23423871,0.30426723
1981-02-02,0.8077197,1.3322656
1981-02-03,2.665475,2.4314268
1981-02-04,1.4538954,1.1590225
1981-02-05,0.9692637,1.0910815
1981-02-06,1.2115796,1.1198435
1981-02-07,1.8577553,1.2939533
1981-02-08,1.2115796,1.4907445
1981-02-09,0.92887765,1.464665
1981-02-10,1.3731235,1.058253
1981-02-11,2.4231591,3.2650042
1981-02-12,4.5232306,5.6243334
1981-02-13,6.671765,3.430677
1981-02-14,5.7509637,4.0498962
1981-02-15,4.8301635,4.3803
1981-02-16,3.893209,4.2570157
1981-02-17,3.4489632,3.9452896
1981-02-18,3.222802,3.5536826
1981-02-19,2.932022,3.1443892
1981-02-20,4.6766977,4.394791
1981-02-21,9.046462,6.520262
1981-02-22,8.1579685,5.896579
1981-02-23,7.1725507,4.9957886
1981-02-24,9.773409,7.3459787
1981-02-25,8.061044,5.245847
1981-02-26,6.445604,4.296875
1981-02-27,5.12902,3.792581
1981-02-28,4.2566824,3.3182838
1981-03-01,3.6589706,3.1132333
1981-03-02,3.158184,2.7869983
1981-03-03,2.7543244,2.1504176
1981-03-04,2.3908503,1.6994874
1981-03-05,2.2373836,1.983675
1981-03-06,1.9385273,1.9865599
1981-03-07,1.6962113,1.8038003
1981-03-08,1.6154394,2.0412745
1981-03-09,1.4538954,1.9806775
1981-03-10,1.3731235,1.8407453
1981-03-11,1.2923515,1.6071913
1981-03-12,1.2115796,1.5070887
1981-03-13,1.0904216,1.6163548
1981-03-14,1.0500356,1.4452398
1981-03-15,0.9692637,1.2468657
1981-03-16,0.8884917,1.3903933
1981-03-17,0.8077197,0.9898635
1981-03-18,0.7915653,0.86229825
1981-03-19,0.7431021,0.8173273
1981-03-20,0.7269477,0.7905301
1981-03-21,0.69463897,0.84737134
1981-03-22,0.66233015,1.0041345
1981-03-23,0.66233015,1.0657847
1981-03-24,0.64617574,1.03869
1981-03-25,0.64617574,0.9918412
1981-03-26,0.64617574,0.95068663
1981-03-27,0.64617574,0.9373686
1981-03-28,0.64617574,0.89931303
1981-03-29,0.64617574,0.8933866
1981-03-30,0.67848456,0.89958143
1981-03-31,0.7269477,1.0850037
1981-04-01,0.9127232,0.89269555
1981-04-02,1.4296638,1.5228679
1981-04-03,1.2438884,1.1673154
1981-04-04,1.106576,1.1962823
1981-04-05,1.106576,1.1635448
1981-04-06,1.2923515,1.2962717
1981-04-07,1.146962,1.0863839
1981-04-08,1.06619,1.0803396
1981-04-09,1.0419585,1.1818463
1981-04-10,1.1550392,1.2225423
1981-04-11,1.106576,1.1055887
1981-04-12,1.1388848,1.1626414
1981-04-13,1.187348,1.1926252
1981-04-14,1.397355,1.4502195
1981-04-15,1.849678,2.1552455
1981-04-16,1.5831307,1.7375833
1981-04-17,1.5185132,2.0053718
1981-04-18,1.5265902,2.0099115
1981-04-19,1.4538954,1.583571
1981-04-20,1.3892779,1.4694932
1981-04-21,1.2681199,1.3035841
1981-04-22,1.1954252,1.2682039
1981-04-23,1.3569691,1.6636696
1981-04-24,2.124303,2.8993764
1981-04-25,1.8819871,2.2064705
1981-04-26,1.6719797,1.9396658
1981-04-27,1.558899,1.8251504
1981-04-28,1.5023587,1.7000751
1981-04-29,2.083917,2.7160332
1981-04-30,2.7543244,2.9664483
1981-05-01,2.3989275,1.9808697
1981-05-02,2.180843,2.1572428
1981-05-03,2.003145,1.7623247
1981-05-04,1.8577553,1.7036349
1981-05-05,1.7527517,1.6698543
1981-05-06,1.6800569,1.5013324
1981-05-07,1.5750535,1.2786152
1981-05-08,1.4700499,1.1892469
1981-05-09,1.3812007,1.1213725
1981-05-10,1.3085059,1.1035244
1981-05-11,3.772051,2.4398267
1981-05-12,19.304502,7.0184364
1981-05-13,14.215868,4.8080926
1981-05-14,10.015724,3.750922
1981-05-15,8.6426,3.327731
1981-05-16,15.427445,7.9174137
1981-05-17,11.146533,4.8921185
1981-05-18,8.6426,3.7278647
1981-05-19,6.801,3.2717333
1981-05-20,5.47634,2.8878932
1981-05-21,4.4020724,2.5994968
1981-05-22,3.5055034,2.3519888
1981-05-23,2.8835595,2.105572
1981-05-24,2.4473908,1.9458705
1981-05-25,2.1404572,1.8511147
1981-05-26,1.9223729,1.673781
1981-05-27,1.7689061,1.5012637
1981-05-28,1.639671,1.335433
1981-05-29,1.6154394,1.3962435
1981-05-30,1.5750535,1.2010729
1981-05-31,1.397355,1.0492581
1981-06-01,1.2035024,0.8718502
1981-06-02,1.72852,1.899746
1981-06-03,2.1000712,1.4203404
1981-06-04,2.374696,1.7781928
1981-06-05,2.1646888,1.8133125
1981-06-06,1.7527517,1.4323071
1981-06-07,1.4700499,1.2723407
1981-06-08,1.2438884,1.0739386
1981-06-09,1.2035024,1.3389645
1981-06-10,1.1146532,1.1243354
1981-06-11,1.0581129,1.007649
1981-06-12,0.945032,0.8746546
1981-06-13,0.92080045,0.8229263
1981-06-14,1.2923515,1.4910342
1981-06-15,2.2050748,1.552624
1981-06-16,1.8092923,1.1815672
1981-06-17,1.4215864,1.0650399
1981-06-18,1.187348,0.81552905
1981-06-19,1.0742673,0.7784837
1981-06-20,1.0581129,0.84484076
1981-06-21,1.2438884,0.99592304
1981-06-22,1.3408147,1.0943285
1981-06-23,1.3327374,1.1379683
1981-06-24,1.1227304,0.80394894
1981-06-25,1.0823444,0.7895063
1981-06-26,1.1550392,0.9442284
1981-06-27,1.025804,0.7056056
1981-06-28,0.93695486,0.68551826
1981-06-29,0.90464616,0.648222
1981-06-30,0.8804144,0.6341359
1981-07-01,0.8723373,0.5963639
1981-07-02,2.3908503,1.2208047
1981-07-03,2.6816294,0.843065
1981-07-04,2.2212296,0.8744579
1981-07-05,4.0305214,1.304548
1981-07-06,3.925518,0.84988856
1981-07-07,2.7543244,0.8061583
1981-07-08,2.2373836,0.76306117
1981-07-09,1.9142957,0.67503834
1981-07-10,1.6639025,0.59876406
1981-07-11,1.4862041,0.50497276
1981-07-12,1.3165832,0.46994695
1981-07-13,1.2196567,0.43301943
1981-07-14,1.187348,0.43913063
1981-07-15,1.0419585,0.35747117
1981-07-16,1.0015725,0.32454646
1981-07-17,0.95310926,0.3188116
1981-07-18,0.9127232,0.30310884
1981-07-19,0.8723373,0.28815514
1981-07-20,1.1388848,0.43063745
1981-07-21,1.7527517,0.9072015
1981-07-22,1.7527517,0.8099515
1981-07-23,1.187348,0.5069885
1981-07-24,1.0015725,0.4830754
1981-07-25,0.93695486,0.54772025
1981-07-26,0.9127232,0.47109714
1981-07-27,0.9773409,0.72040707
1981-07-28,0.95310926,0.49452725
1981-07-29,0.9127232,0.5398267
1981-07-30,0.8077197,0.44314086
1981-07-31,0.7107932,0.4215546
1981-08-01,0.6380986,0.403596
1981-08-02,0.5896354,0.3833834
1981-08-03,0.5492494,0.35384023
1981-08-04,0.50078624,0.33503726
1981-08-05,0.48463184,0.37146804
1981-08-06,0.45232308,0.30919123
1981-08-07,0.4119371,0.27991885
1981-08-08,0.45232308,0.36458588
1981-08-09,0.75117934,0.5187712
1981-08-10,0.6380986,0.35901922
1981-08-11,0.533095,0.33571818
1981-08-12,0.5654038,0.43637127
1981-08-13,0.5896354,0.3326811
1981-08-14,0.50078624,0.31701848
1981-08-15,0.45232308,0.30375966
1981-08-16,0.45232308,0.31119183
1981-08-17,0.39578268,0.24114282
1981-08-18,0.3150107,0.21939726
1981-08-19,0.2827019,0.21759774
1981-08-20,0.25039312,0.20916297
1981-08-21,0.23423871,0.20111015
1981-08-22,0.21808432,0.20283374
1981-08-23,0.21808432,0.18133788
1981-08-24,0.21000713,0.17923838
1981-08-25,0.20192993,0.22040144
1981-08-26,0.19385274,0.18287323
1981-08-27,0.1776983,0.17387591
1981-08-28,0.16962114,0.175673
1981-08-29,0.16962114,0.16308638
1981-08-30,0.20192993,0.15518466
1981-08-31,0.33924228,0.26910523
1981-09-01,0.33924228,0.22060882
1981-09-02,0.3150107,0.22304006
1981-09-03,0.3069335,0.1932876
1981-09-04,0.2746247,0.1678598
1981-09-05,0.25039312,0.15945381
1981-09-06,0.2261615,0.16161628
1981-09-07,0.2261615,0.2767432
1981-09-08,0.2746247,0.23643078
1981-09-09,1.5104357,0.714395
1981-09-10,1.1388848,0.44900495
1981-09-11,0.9127232,0.47010848
1981-09-12,0.83195126,0.47853133
1981-09-13,0.71887046,0.4392718
1981-09-14,0.6057898,0.42300206
1981-09-15,0.5654038,0.4731128
1981-09-16,0.7431021,0.59620625
1981-09-17,0.8077197,0.5350072
1981-09-18,0.83195126,0.70830303
1981-09-19,0.84002846,0.718138
1981-09-20,0.7269477,0.57742137
1981-09-21,0.6219442,0.53165936
1981-09-22,0.5573266,0.5369841
1981-09-23,0.5411722,0.6393781
1981-09-24,0.48463184,0.5831235
1981-09-25,0.45232308,0.54286194
1981-09-26,0.42001423,0.54433966
1981-09-27,0.39578268,0.5546691
1981-09-28,0.45232308,0.74792993
1981-09-29,0.39578268,0.52888304
1981-09-30,0.33924228,0.5093182
1981-10-01,0.3553966,0.68731725
1981-10-02,0.7915653,1.243831
1981-10-03,0.83195126,1.098883
1981-10-04,0.7027161,1.0003346
1981-10-05,0.613867,1.003587
1981-10-06,0.5815581,0.97483176
1981-10-07,0.67848456,1.3091921
1981-10-08,0.7027161,1.109308
1981-10-09,0.6380986,1.0111289
1981-10-10,0.5977126,0.94280285
1981-10-11,0.5573266,0.91053617
1981-10-12,0.5250178,0.8747335
1981-10-13,0.492709,0.8388587
1981-10-14,0.46040022,0.8127194
1981-10-15,0.45232308,0.7852937
1981-10-16,0.44424585,0.75919753
1981-10-17,0.43616864,0.72312605
1981-10-18,0.42001423,0.6915706
1981-10-19,0.533095,1.0016105
1981-10-20,0.533095,0.87174714
1981-10-21,0.47655463,0.85807794
1981-10-22,0.46847746,0.8530267
1981-10-23,0.533095,0.8289255
1981-10-24,0.96118647,1.3966597
1981-10-25,0.89656883,1.1457762
1981-10-26,0.9773409,1.7698126
1981-10-27,1.3327374,2.1221044
1981-10-28,2.1081483,3.3385687
1981-10-29,1.7446746,2.0845218
1981-10-30,1.5346676,1.9341491
1981-10-31,1.3892779,1.8059744
1981-11-01,1.2842743,1.6917659
1981-11-02,1.2115796,1.5932475
1981-11-03,1.1227304,1.5308292
1981-11-04,1.0500356,1.4162009
1981-11-05,1.0096498,1.3545953
1981-11-06,1.2519655,2.1025746
1981-11-07,1.3246603,1.7728282
1981-11-08,1.187348,1.5939621
1981-11-09,1.1227304,1.5027623
1981-11-10,1.0500356,1.4115866
1981-11-11,1.0177268,1.3362435
1981-11-12,0.96118647,1.2925215
1981-11-13,0.90464616,1.1577399
1981-11-14,0.8884917,1.1711675
1981-11-15,0.8884917,1.3350296
1981-11-16,0.90464616,1.5822108
1981-11-17,0.9773409,1.4764906
1981-11-18,0.95310926,1.3372496
1981-11-19,0.92080045,1.2678856
1981-11-20,1.0419585,1.7610023
1981-11-21,1.2196567,1.8572083
1981-11-22,1.0904216,1.5149777
1981-11-23,1.0015725,1.2967037
1981-11-24,0.95310926,1.1042017
1981-11-25,0.8723373,1.0729877
1981-11-26,0.83195126,1.0590477
1981-11-27,0.83195126,1.2970066
1981-11-28,0.8077197,1.2259125
1981-11-29,0.7915653,1.1327395
1981-11-30,0.7673338,0.94140476
1981-12-01,0.75117934,0.7783051
1981-12-02,1.6962113,1.7752007
1981-12-03,1.72852,2.045027
1981-12-04,1.4538954,1.6437831
1981-12-05,1.3408147,1.7651339
1981-12-06,1.2438884,1.4593136
1981-12-07,1.3004287,1.4059229
1981-12-08,1.0500356,1.6326575
1981-12-09,1.0096498,1.4329913
1981-12-10,1.0500356,1.206312
1981-12-11,1.0338812,1.177244
1981-12-12,0.8884917,1.2810293
1981-12-13,0.77541095,1.1948941
1981-12-14,0.8077197,1.039534
1981-12-15,0.84810567,1.7527683
1981-12-16,0.9692637,2.770846
1981-12-17,0.8884917,2.7465196
1981-12-18,0.9692637,2.881133
1981-12-19,0.8723373,1.7184631
1981-12-20,0.83195126,1.609415
1981-12-21,0.84810567,1.4719832
1981-12-22,0.8077197,1.8245193
1981-12-23,0.7915653,3.0164006
1981-12-24,0.85618293,2.9087489
1981-12-25,0.86426,2.3851702
1981-12-26,0.8723373,1.7396928
1981-12-27,0.8077197,1.8433899
1981-12-28,0.78348804,1.9794813
1981-12-29,0.77541095,2.0473692
1981-12-30,0.7673338,1.5980684
1981-12-31,0.7673338,1.3469819
1982-01-01,1.4054322,2.2063649
1982-01-02,1.5265902,2.5697548
1982-01-03,1.3569691,1.8996749
1982-01-04,4.0951385,4.443725
1982-01-05,6.5506067,6.6768055
1982-01-06,4.999785,3.895499
1982-01-07,4.038599,4.1011777
1982-01-08,2.8270192,2.778968
1982-01-09,2.4231591,2.338443
1982-01-10,2.2212296,1.6649927
1982-01-11,2.1000712,1.3115621
1982-01-12,1.8981411,1.3195504
1982-01-13,1.6962113,1.360193
1982-01-14,1.4135095,1.9180517
1982-01-15,1.1308076,1.7274717
1982-01-16,1.0500356,1.4044709
1982-01-17,0.9692637,1.2102365
1982-01-18,0.93695486,0.96698457
1982-01-19,0.89656883,1.0931165
1982-01-20,0.8723373,1.3933201
1982-01-21,0.84810567,1.511552
1982-01-22,0.84002846,1.0308453
1982-01-23,0.82387406,1.1982449
1982-01-24,0.815797,1.6625677
1982-01-25,0.8077197,1.0626763
1982-01-26,0.79964256,0.9433319
1982-01-27,0.7915653,0.97864336
1982-01-28,0.78348804,1.0194998
1982-01-29,0.77541095,1.0865866
1982-01-30,0.77541095,1.0449957
1982-01-31,0.7673338,1.2936633
1982-02-01,1.1308076,2.7112145
1982-02-02,4.1920652,1.5284443
1982-02-03,6.0255885,2.8989697
1982-02-04,10.338813,5.125114
1982-02-05,8.884918,3.1099384
1982-02-06,7.269478,3.0316482
1982-02-07,5.492494,2.2859545
1982-02-08,4.2001424,2.309283
1982-02-09,3.2308788,3.030967
1982-02-10,2.8270192,2.4876108
1982-02-11,2.4231591,1.851034
1982-02-12,2.180843,1.7598829
1982-02-13,2.1000712,1.8060393
1982-02-14,1.9385273,1.7134823
1982-02-15,1.8577553,1.9640707
1982-02-16,1.7365974,2.2321765
1982-02-17,2.180843,2.007544
1982-02-18,2.2616153,1.4514267
1982-02-19,2.1969976,1.611943
1982-02-20,2.0192995,1.9829694
1982-02-21,1.8981411,2.3185935
1982-02-22,1.7769834,2.2650354
1982-02-23,1.6558253,2.5029914
1982-02-24,1.5023587,2.316262
1982-02-25,1.478127,1.5414683
1982-02-26,1.5346676,1.3535416
1982-02-27,1.558899,1.4219445
1982-02-28,1.3569691,1.4581755
1982-03-01,1.2923515,1.3368746
1982-03-02,1.1954252,1.4795775
1982-03-03,1.1146532,1.2555063
1982-03-04,1.3165832,1.0296687
1982-03-05,1.6235164,1.4222699
1982-03-06,1.2115796,1.2548999
1982-03-07,1.2519655,1.419023
1982-03-08,1.5669761,1.5577488
1982-03-09,1.4862041,1.0968295
1982-03-10,1.5023587,1.0414046
1982-03-11,1.2600428,1.2990563
1982-03-12,1.9466045,1.7614024
1982-03-13,2.7704787,1.5260403
1982-03-14,3.2389557,1.5284061
1982-03-15,3.5781982,1.4124404
1982-03-16,3.4489632,1.3210893
1982-03-17,3.5701206,1.5093492
1982-03-18,3.7882051,1.590221
1982-03-19,4.886705,1.5412701
1982-03-20,5.444031,1.4358264
1982-03-21,6.445604,1.3809685
1982-03-22,6.7848454,1.3613452
1982-03-23,6.599069,1.2562139
1982-03-24,6.348676,1.1909391
1982-03-25,6.284059,1.1502061
1982-03-26,7.0271616,1.5109237
1982-03-27,6.5909934,1.050872
1982-03-28,5.2905645,0.8990027
1982-03-29,4.4586134,1.0420972
1982-03-30,3.9012861,1.179565
1982-03-31,3.7558966,1.3693814
1982-04-01,4.1597567,1.6343651
1982-04-02,3.4731948,1.3495113
1982-04-03,4.2889915,1.8801731
1982-04-04,8.481056,3.2841427
1982-04-05,6.5506067,2.2548192
1982-04-06,5.7509637,2.800496
1982-04-07,4.797855,2.8456452
1982-04-08,4.1032157,2.188157
1982-04-09,3.7478194,2.416513
1982-04-10,3.4085772,2.451788
1982-04-11,3.6266618,2.4047782
1982-04-12,3.4731948,2.270298
1982-04-13,3.263188,2.170359
1982-04-14,3.0370264,2.0163267
1982-04-15,2.7139382,1.7963521
1982-04-16,2.4796996,1.6918223
1982-04-17,2.4070048,1.7518982
1982-04-18,3.7478194,4.0498466
1982-04-19,3.4005,2.3923242
1982-04-20,3.0289488,2.2027423
1982-04-21,2.746247,2.0409317
1982-04-22,2.4796996,1.7831876
1982-04-23,2.2293065,1.6617033
1982-04-24,2.051608,1.6457404
1982-04-25,1.8981411,1.5792174
1982-04-26,2.3666186,1.5144211
1982-04-27,4.8382406,3.1960366
1982-04-28,4.4263043,2.9467163
1982-04-29,3.650893,2.1313882
1982-04-30,3.1097212,1.9713043
1982-05-01,2.7543244,1.8275182
1982-05-02,2.5120082,1.7282331
1982-05-03,2.2939243,1.5939744
1982-05-04,2.116226,1.4594995
1982-05-05,1.9385273,1.3662187
1982-05-06,1.801215,1.3190733
1982-05-07,1.6800569,1.2602279
1982-05-08,1.5508219,1.1429423
1982-05-09,1.4619726,1.0271478
1982-05-10,1.3650464,0.97148126
1982-05-11,1.2600428,0.90805155
1982-05-12,1.1792707,0.88183403
1982-05-13,1.146962,0.9817111
1982-05-14,1.0500356,0.8187013
1982-05-15,0.9692637,0.7499636
1982-05-16,0.92080045,0.7284894
1982-05-17,0.8723373,0.7253499
1982-05-18,0.86426,0.6519781
1982-05-19,0.84810567,0.60768586
1982-05-20,0.8723373,0.8018812
1982-05-21,0.85618293,0.6644702
1982-05-22,0.84810567,0.54175997
1982-05-23,1.0096498,0.7493172
1982-05-24,1.3085059,1.0024419
1982-05-25,1.3165832,1.0734432
1982-05-26,1.106576,0.9526003
1982-05-27,0.95310926,0.90961504
1982-05-28,0.90464616,0.84879214
1982-05-29,2.2050748,2.268045
1982-05-30,1.7204429,1.4751606
1982-05-31,1.5265902,1.4915437
1982-06-01,1.4700499,1.2517045
1982-06-02,3.2389557,2.2648592
1982-06-03,2.8916366,1.4537749
1982-06-04,2.9885626,1.8048171
1982-06-05,2.5200856,1.5273238
1982-06-06,3.1016438,1.8430649
1982-06-07,3.0127943,1.6730267
1982-06-08,2.6089346,1.4262424
1982-06-09,2.2616153,1.3189367
1982-06-10,1.9789134,1.2141844
1982-06-11,1.849678,1.6081791
1982-06-12,1.72852,1.210938
1982-06-13,2.3908503,2.125699
1982-06-14,3.8689775,3.2591937
1982-06-15,3.0208714,2.1227148
1982-06-16,2.463545,2.0731974
1982-06-17,2.7947104,3.0268764
1982-06-18,2.584703,2.034772
1982-06-19,2.2373836,1.7974303
1982-06-20,2.0192995,1.5377585
1982-06-21,1.7850604,1.6238301
1982-06-22,1.631594,1.3533752
1982-06-23,2.1646888,2.1633666
1982-06-24,1.8173695,1.4833589
1982-06-25,1.5427445,1.3607922
1982-06-26,1.397355,1.2655354
1982-06-27,1.2923515,1.4531406
1982-06-28,1.9466045,1.4794593
1982-06-29,2.0192995,1.284139
1982-06-30,2.932022,2.5877087
1982-07-01,2.0192995,1.4388891
1982-07-02,1.5992851,1.2848997
1982-07-03,1.4296638,1.2082211
1982-07-04,1.4862041,1.3763022
1982-07-05,1.2681199,1.1450403
1982-07-06,1.1146532,1.068745
1982-07-07,1.025804,1.0054241
1982-07-08,1.0015725,0.98087054
1982-07-09,0.9773409,0.8838992
1982-07-10,0.9127232,0.7531426
1982-07-11,0.84810567,0.7071201
1982-07-12,0.93695486,1.1867745
1982-07-13,0.8884917,0.75298864
1982-07-14,0.7673338,0.70349747
1982-07-15,0.7107932,0.6478612
1982-07-16,0.65425295,0.5942064
1982-07-17,0.6219442,0.5458964
1982-07-18,0.5896354,0.517889
1982-07-19,0.6057898,0.4570484
1982-07-20,0.93695486,0.89486694
1982-07-21,1.0015725,0.87403995
1982-07-22,0.7673338,0.60173124
1982-07-23,0.6380986,0.57998395
1982-07-24,0.5654038,0.5379391
1982-07-25,0.50078624,0.4952965
1982-07-26,0.45232308,0.46690965
1982-07-27,0.4119371,0.422707
1982-07-28,0.46847746,0.5989142
1982-07-29,0.50078624,0.53488016
1982-07-30,0.4119371,0.4382876
1982-07-31,0.37155104,0.4200715
1982-08-01,0.3553966,0.38813844
1982-08-02,0.33116508,0.35543883
1982-08-03,0.3069335,0.3390259
1982-08-04,0.2827019,0.31736025
1982-08-05,0.25847027,0.32179642
1982-08-06,0.23423871,0.2838597
1982-08-07,0.2261615,0.25143898
1982-08-08,0.2261615,0.24158391
1982-08-09,0.69463897,0.75419414
1982-08-10,0.6057898,0.5765008
1982-08-11,0.42809147,0.50281453
1982-08-12,0.3553966,0.42803583
1982-08-13,0.29077905,0.38621476
1982-08-14,0.25039312,0.36539054
1982-08-15,0.2261615,0.35151282
1982-08-16,0.20192993,0.34350786
1982-08-17,0.19385274,0.33198372
1982-08-18,0.2261615,0.39479238
1982-08-19,0.2261615,0.3115633
1982-08-20,0.18577553,0.3040689
1982-08-21,0.16154394,0.28157768
1982-08-22,0.14538953,0.2369797
1982-08-23,0.13731235,0.2957283
1982-08-24,0.12923516,0.27909115
1982-08-25,0.24231592,0.90350974
1982-08-26,0.36347383,0.72088
1982-08-27,0.3069335,0.5694765
1982-08-28,0.2665475,0.50305337
1982-08-29,0.23423871,0.44247887
1982-08-30,0.20192993,0.43935078
1982-08-31,0.18577553,0.45886233
1982-09-01,0.1776983,0.5335227
1982-09-02,0.20192993,0.5063645
1982-09-03,0.23423871,0.8472399
1982-09-04,0.21808432,0.49340367
1982-09-05,0.21000713,0.45422637
1982-09-06,0.19385274,0.45645022
1982-09-07,0.18577553,0.4509389
1982-09-08,0.1776983,0.4156604
1982-09-09,0.1776983,0.43412006
1982-09-10,0.1776983,0.397669
1982-09-11,0.16962114,0.3832119
1982-09-12,0.16154394,0.36654815
1982-09-13,0.15346675,0.34709385
1982-09-14,0.14538953,0.32668632
1982-09-15,0.14538953,0.30760583
1982-09-16,0.12923516,0.31226808
1982-09-17,0.12115797,0.2583954
1982-09-18,0.11308078,0.22913139
1982-09-19,0.14538953,0.22189632
1982-09-20,0.12115797,0.22190748
1982-09-21,0.11308078,0.28644958
1982-09-22,0.11308078,0.31760538
1982-09-23,0.2261615,0.47960484
1982-09-24,0.23423871,0.3945023
1982-09-25,0.19385274,0.3917553
1982-09-26,0.16154394,0.3697788
1982-09-27,0.2746247,0.84652555
1982-09-28,0.37155104,0.63355386
1982-09-29,0.29077905,0.5671794
1982-09-30,0.2261615,0.545902
1982-10-01,0.21000713,0.5171831
1982-10-02,0.19385274,0.4885803
1982-10-03,0.16962114,0.45026398
1982-10-04,0.15346675,0.4552025
1982-10-05,0.1776983,0.42943862
1982-10-06,0.18577553,0.4372011
1982-10-07,0.1776983,0.4316874
1982-10-08,0.1776983,0.45046836
1982-10-09,0.23423871,0.47519758
1982-10-10,0.20192993,0.36244425
1982-10-11,0.1776983,0.31555957
1982-10-12,0.16154394,0.3203686
1982-10-13,0.15346675,0.4239793
1982-10-14,0.21808432,0.6019961
1982-10-15,0.24231592,0.4846607
