date,s_snow,s_water,et_bucket,m_bucket,ps_bucket,pr_bucket,prcp(mm/day),tmean(c),dayl(s),q_bucket,q_obs
1980-10-23,2.4029242302940956e-14,1357.0189934971231,0.5530654566334136,1.1920928955078125e-07,0.0,0.0,0.0,0.485,10.109247,0.0505183578854466,0.9493621
1980-10-24,1.1929066337506177e-14,1356.3717898268326,0.6416585170984487,1.1920928955078125e-07,0.0,0.0,0.0,2.71,10.079994,0.04997383205172044,0.92446434
1980-10-25,7.244344994743595e-15,1355.7780795810118,0.5847480512611177,1.1920928955078125e-07,0.0,0.19,0.19,1.475,9.995136,0.049479476223908525,0.9017316
1980-10-26,4.518193268992897e-15,1361.6415427679722,0.716841970009839,1.1920928955078125e-07,0.0,12.62,12.62,4.445,9.983992,0.054583976255473704,1.0024052
1980-10-27,3.624764185311334e-15,1368.8914082982003,0.571769110751183,1.1920928955078125e-07,0.0,2.99,2.99,1.16,9.890664,0.06162932236786515,0.989415
1980-10-28,0.004704728404513608,1369.6373988203406,0.488412800436575,1.1920928955078125e-07,1.3086796e-05,0.21998692,0.22,-1.12,9.888011,0.06240399009234381,0.9969926
1980-10-29,0.006261654454938739,1369.1909031504695,0.4655650625262956,1.1920928955078125e-07,0.0,0.0,0.0,-1.66,9.792203,0.061939168194311355,0.9840025
1980-10-30,0.010460856867892578,1368.6311890777224,0.5231454932690041,1.1920928955078125e-07,0.0,0.0,0.0,0.02,9.790775,0.06136136828316044,0.9731774
1980-10-31,0.00846425511572625,1368.026077018485,0.5766905529040401,0.00441112658250299,0.0,0.01,0.01,1.585,9.696,0.060742765433390064,0.9731774
1980-11-01,0.005049773833621533,1368.1213659435446,0.5716167237074088,0.0025886174322386126,0.0,1.47,1.47,1.465,9.68915,0.06083976347483157,0.9569397
1980-11-02,0.00796234549242965,1368.3125247393073,0.4677986730511914,1.1920928955078125e-07,0.0,0.0,0.0,-1.3,9.600005,0.06103481821566005,0.92662936
1980-11-03,-0.060185294814107386,1367.8174543284395,0.37742177534103544,1.1920928955078125e-07,0.03,0.0,0.03,-4.31,9.593144,0.06053094043810308,0.9147217
1980-11-04,0.1383367621099025,1367.9081754854367,0.5477173170198587,0.11059623311678103,0.0,1.46,1.46,1.125,9.504197,0.06062296322164967,0.9093092
1980-11-05,0.06707370217671128,1368.7309073595375,0.6350540369932501,0.04438053384532752,0.0,1.31,1.31,3.305,9.497148,0.061463912673947844,0.8887415
1980-11-06,0.15665531048896844,1369.1022158853154,0.4252609554703544,1.1920928955078125e-07,0.7949459,0.0450541,0.84,-2.38,9.410661,0.06184725377453527,0.8605962
1980-11-07,0.4047676887026012,1370.9907713203208,0.4880198050539156,1.1920928955078125e-07,4.4614075e-07,4.9899993,4.99,-0.43,9.40677,0.06383433056414028,0.84544104
1980-11-08,0.40609460447988543,1376.6256057280052,0.4538766824585075,1.1920928955078125e-07,0.006685599,6.833315,6.84,-1.4,9.323147,0.07015065939023125,0.84544104
1980-11-09,3.364279871243159,1377.5892178651795,0.3480281903644563,1.1920928955078125e-07,1.99,0.0,1.99,-5.12,9.312,0.07129175479565053,0.84544104
1980-11-10,5.459250814335292,1377.727101382957,0.44249491541200386,1.1920928955078125e-07,0.036598124,3.3934019,3.43,-1.64,9.23632,0.07145654544487792,0.8497711
1980-11-11,5.462614231286918,1380.770463491181,0.4778646364047327,1.1920928955078125e-07,6.276369e-07,3.5099993,3.51,-0.54,9.216008,0.07519238320736639,0.83461595
1980-11-12,4.842801087192591,1382.5473962889505,0.5262611833313783,2.0028186582820666,0.0,0.21,0.21,0.925,9.160064,0.07746330093873903,0.8400285
1980-11-13,4.047473641791033,1383.354805864559,0.47443079804058264,1.1920928955078125e-07,1.4901161e-07,0.9999999,1.0,-0.52,9.119994,0.07851770838398521,0.85626614
1980-11-14,4.0478890647244095,1384.2414029686533,0.4530600914537968,1.1920928955078125e-07,0.00016507745,1.8598349,1.86,-1.16,9.100942,0.079692067993323,0.85843116
1980-11-15,4.329663516898536,1384.4783831428454,0.3854503635877502,1.1920928955078125e-07,0.0,0.0,0.0,-3.335,9.026661,0.08000892880362032,0.84435856
1980-11-16,4.978317453717411,1384.0467235651834,0.32601135051208524,1.1920928955078125e-07,1.41,0.0,1.41,-5.65,9.022767,0.07943270567570179,0.81296575
1980-11-17,5.697959907733577,1383.639820667684,0.3347820174050463,1.1920928955078125e-07,0.0,0.0,0.0,-5.18,8.957255,0.07889333056947298,0.8043056
1980-11-18,8.188654563327878,1383.2199209982784,0.3478685162878759,1.1920928955078125e-07,4.65,0.0,4.65,-4.6,8.927998,0.07834056704052188,0.79564553
1980-11-19,11.4353896513756,1382.7932698039008,0.34601949031441964,1.1920928955078125e-07,1.8,0.0,1.8,-4.64,8.908939,0.07778288236118377,0.7783254
1980-11-20,12.168454148934282,1382.398069322976,0.2933957077183237,1.1920928955078125e-07,0.0,0.0,0.0,-6.8,8.84315,0.07726984999999957,0.7696653
1980-11-21,12.16845411986196,1381.9842323285304,0.38925978020655816,1.1920928955078125e-07,0.0,0.0,0.0,-2.865,8.832008,0.07673625106193441,0.7675003
1980-11-22,12.168454145137563,1381.4970585909814,0.42512614460023535,1.1920928955078125e-07,0.0,0.0,0.0,-1.54,8.787647,0.07611281244563005,0.7404375
1980-11-23,12.168454181875797,1381.0106161622218,0.4022521800728848,1.1920928955078125e-07,0.0,0.0,0.0,-2.255,8.747142,0.07549536339602898,0.7252823
1980-11-24,12.194562967005316,1385.4862897539606,0.48060964564947356,0.1693634222312994,0.0,11.42,11.42,0.265,8.736003,0.08137071268322309,0.71878725
1980-11-25,8.5451636025703,1403.3697877626657,0.5468289726323381,4.972684383392334,0.0,16.61,16.61,2.035,8.691633,0.10977915410388725,0.82920337
1980-11-26,8.220639979880241,1417.0919869442769,0.4013635828575643,1.1920928955078125e-07,10.147889,0.18211062,10.33,-2.495,8.651134,0.1381369891447266,0.9591047
1980-11-27,13.046954822028734,1416.6139829164927,0.2968966155502568,1.1920928955078125e-07,0.0,0.0,0.0,-6.655,8.6399975,0.13703574378416475,0.95585716
1980-11-28,13.916136923934417,1416.1751320091626,0.32990808352740303,1.1920928955078125e-07,3.33,0.0,3.33,-5.175,8.620939,0.13603243273817225,0.9840025
1980-11-29,19.85961884011815,1417.412358537296,0.4188638838874267,1.1920928955078125e-07,0.4175599,11.092441,11.51,-1.765,8.573256,0.13888002343721256,1.0457056
1980-11-30,20.390633546905807,1423.2953786878425,0.4022147349203455,1.1920928955078125e-07,1.7617892,0.12821086,1.89,-2.355,8.54665,0.15325762047833552,1.0305505
1980-12-01,22.0124786303195,1422.779561431977,0.34114569400727707,1.1920928955078125e-07,1.78,0.0,1.78,-4.65,8.542761,0.15193959685753688,1.0262204
1980-12-02,24.69195583576212,1422.2876992103384,0.34945776447433485,1.1920928955078125e-07,3.97,0.0,3.97,-4.26,8.511544,0.15069334257030423,0.9904975
1980-12-03,28.17827078224883,1426.2878233636698,0.43452654268607255,1.1920928955078125e-07,0.0012201082,12.438779,12.44,-1.17,8.477256,0.16113268047434617,0.9904975
1980-12-04,38.20043785530235,1429.3842177283148,0.30349493609251643,1.1920928955078125e-07,13.12,0.0,13.12,-6.175,8.450647,0.1697075346653934,0.97425985
1980-12-05,46.0131498942053,1428.9451238805673,0.2506203375541198,1.1920928955078125e-07,2.63,0.0,2.63,-8.755,8.447997,0.16846433087348012,0.98508495
1980-12-06,47.08803931289138,1428.5042127974489,0.29845625404365045,1.1920928955078125e-07,0.0,0.0,0.0,-6.38,8.441142,0.16722514564734448,1.0283854
1980-12-07,46.835105391391735,1428.0337124475202,0.3103266990532337,1.1920928955078125e-07,0.01,0.0,0.01,-5.8,8.415539,0.16591285107863835,1.1041611
1980-12-08,50.365693886106236,1427.5412264508393,0.3455763130587136,1.1920928955078125e-07,7.21,0.0,7.21,-4.27,8.392061,0.16455026522362554,1.1799369
1980-12-09,57.84497663454648,1427.0192384915483,0.34662405784659095,1.1920928955078125e-07,6.7,0.0,6.7,-4.19,8.372316,0.16311826885824726,1.2557127
1980-12-10,61.349062041768825,1426.5704637965339,0.22728222231814812,1.1920928955078125e-07,0.79,0.0,0.79,-9.885,8.354652,0.16189708893173532,1.3098383
1980-12-11,62.28311376892141,1426.2278336079332,0.14116647330883175,1.1920928955078125e-07,1.12,0.0,1.12,-16.005,8.352192,0.16097090150337437,1.3098383
1980-12-12,63.071944863787806,1425.9557366399397,0.0864500867224999,1.1920928955078125e-07,0.5,0.0,0.5,-21.965,8.350764,0.1602391535102255,1.288188
1980-12-13,64.48205483013783,1425.6907816012642,0.13540273576227305,1.1920928955078125e-07,2.33,0.0,2.33,-16.51,8.345144,0.1595298089615472,1.2448876
1980-12-14,66.04735310062453,1425.3968737789908,0.12719603527412277,1.1920928955078125e-07,0.65,0.0,0.65,-17.265,8.332939,0.15874662423773594,1.190762
1980-12-15,66.70326190646496,1425.134225522328,0.08438188173810657,1.1920928955078125e-07,1.12,0.0,1.12,-22.2,8.319545,0.15804999160699515,1.1366365
1980-12-16,71.37674961470951,1424.8939744342258,0.08682985297762325,1.1920928955078125e-07,8.32,0.0,8.32,-21.86,8.319545,0.15741544136628483,1.0716858
1980-12-17,79.5267665836268,1424.6259414904546,0.1343154182536644,1.1920928955078125e-07,6.84,0.0,6.84,-16.545,8.307645,0.15671051990163185,1.0283854
1980-12-18,82.58066033525813,1424.3383267362206,0.12743502592775713,1.1920928955078125e-07,0.01,0.0,0.01,-17.195,8.307645,0.1559576093322013,1.0013226
1980-12-19,82.58376668298574,1424.0510360653304,0.1322006114177341,1.1920928955078125e-07,0.0,0.0,0.0,-16.72,8.296063,0.15520915836892046,0.97425985
1980-12-20,82.58376667775141,1423.7840624398088,0.0916153334002021,1.1920928955078125e-07,0.0,0.0,0.0,-21.18,8.296063,0.15451685765506407,0.9417845
1980-12-21,82.5837666779664,1423.550877312543,0.06807159995842312,1.1920928955078125e-07,0.0,0.0,0.0,-24.675,8.307645,0.15391470228598195,0.9201343
1980-12-22,82.63351261710235,1423.3343898467074,0.06251428785580893,1.1920928955078125e-07,0.19,0.0,0.19,-25.65,8.307645,0.1533577661625933,0.88765895
1980-12-23,84.1095130846771,1423.1022256317178,0.1041236829796471,1.1920928955078125e-07,3.0,0.0,3.0,-19.655,8.307645,0.15276273924620573,0.84435856
1980-12-24,87.95457048047058,1422.7898321220937,0.21924243823677392,1.1920928955078125e-07,4.59,0.0,4.59,-10.27,8.319545,0.1519657297447574,0.8227083
1980-12-25,92.91192402910784,1422.4837553946968,0.0862740526902624,1.1920928955078125e-07,4.99,0.0,4.99,-21.935,8.332939,0.15118886935766263,0.8010581
1980-12-26,95.35376698785207,1422.2645425882247,0.061793781364213,1.1920928955078125e-07,0.0,0.0,0.0,-25.825,8.345144,0.15063492216967653,0.75775766
1980-12-27,95.35376693748023,1422.0367563911257,0.09568354287787798,1.1920928955078125e-07,0.0,0.0,0.0,-20.725,8.350764,0.15006146031089113,0.7252823
1980-12-28,95.35376694563496,1421.7730155547224,0.13432966785773656,1.1920928955078125e-07,0.0,0.0,0.0,-16.585,8.352,0.14940020774574453,0.7036321
1980-12-29,96.31340242825341,1421.403148467352,0.32161799840957905,1.1920928955078125e-07,2.01,0.0,2.01,-5.14,8.352192,0.14847778040227774,0.6819819
1980-12-30,98.49222666215087,1420.959046258969,0.2608093339181246,1.1920928955078125e-07,2.27,0.0,2.27,-8.01,8.363139,0.14737773639236118,0.66033167
1980-12-31,100.72306167356012,1420.5355185129342,0.2896858346402807,1.1920928955078125e-07,2.14,0.0,2.14,-6.575,8.357667,0.14633624872963946,0.6332689
1981-01-01,101.73707790993306,1420.198961702058,0.10741794681713228,1.1920928955078125e-07,0.0,0.0,0.0,-19.36,8.381253,0.14551388001385443,0.595381
1981-01-02,104.08207831839162,1419.9309724487753,0.13541968152878275,1.1920928955078125e-07,5.19,0.0,5.19,-16.545,8.403639,0.14486236086343848,0.5845559
1981-01-03,110.41070838356225,1419.6885918797298,0.06669773756987982,1.1920928955078125e-07,6.68,0.0,6.68,-25.045,8.428939,0.14427561262482838,0.5737308
1981-01-04,113.60553012110951,1419.4925020953472,0.04750944633893832,1.1920928955078125e-07,0.0,0.0,0.0,-28.89,8.446758,0.14380266337029884,0.56290567
1981-01-05,113.86354412726598,1419.2850258474157,0.08368600098216089,1.1920928955078125e-07,0.52,0.0,0.52,-22.43,8.448189,0.14330393900586363,0.5520806
1981-01-06,114.6075317483156,1419.0330550419671,0.13830501133523787,1.1920928955078125e-07,0.97,0.0,0.97,-16.37,8.468314,0.14270058536121077,0.5304304
1981-01-07,119.07403033070862,1418.7106852622246,0.22744470083354748,1.1920928955078125e-07,7.72,0.0,7.72,-10.03,8.499644,0.14193236132020684,0.5250178
1981-01-08,125.51899244527866,1418.348614643456,0.18520712293019143,1.1920928955078125e-07,4.7,0.0,4.7,-12.765,8.5371475,0.1410744580732003,0.5196053
1981-01-09,127.79669830724444,1418.0667276245233,0.10794927901974372,1.1920928955078125e-07,0.0,0.0,0.0,-19.515,8.544,0.14041013649557207,0.5087801
1981-01-10,131.14081229555592,1417.8209990957178,0.10820533776261819,1.1920928955078125e-07,7.05,0.0,7.05,-19.5,8.555144,0.1398335820675609,0.49795502
1981-01-11,137.244183262059,1417.561072502202,0.12766242382114557,1.1920928955078125e-07,4.72,0.0,4.72,-17.535,8.595644,0.1392262910198454,0.48712993
1981-01-12,139.5592063309637,1417.307949718249,0.10006454722124457,1.1920928955078125e-07,0.0,0.0,0.0,-20.555,8.638759,0.138637431236842,0.48171738
1981-01-13,143.322226350251,1417.0828130236116,0.07467991462538268,1.1920928955078125e-07,7.56,0.0,7.56,-24.005,8.640189,0.13811577082144544,0.47630483
1981-01-14,148.1012882452529,1416.8460120314505,0.12884722791725506,1.1920928955078125e-07,2.02,0.0,2.02,-17.52,8.669248,0.13756920118898125,0.47089225
1981-01-15,148.90376615437617,1416.5938788351257,0.10194926145975088,1.1920928955078125e-07,0.0,0.0,0.0,-20.45,8.729141,0.13698962005116988,0.4654797
1981-01-16,148.9037661401593,1416.3589163096292,0.09714478146032936,1.1920928955078125e-07,0.0,0.0,0.0,-21.035,8.736003,0.13645170753151528,0.4654797
1981-01-17,148.90376617160373,1416.1209736961596,0.10668115032892829,1.1920928955078125e-07,0.0,0.0,0.0,-19.95,8.765256,0.13590912505544603,0.46006715
1981-01-18,148.9887661180299,1415.8743080241416,0.11544152060223854,1.1920928955078125e-07,0.17,0.0,0.17,-19.075,8.825145,0.13534892880829497,0.4546546
1981-01-19,149.08306781121038,1415.5735657197415,0.21839054910178568,1.1920928955078125e-07,0.0,0.0,0.0,-11.04,8.8322,0.13466904337895516,0.44382948
1981-01-20,149.0717292189603,1415.2374123714235,0.18193767256134338,1.1920928955078125e-07,0.0,0.0,0.0,-13.46,8.872072,0.13391314578787505,0.43300438
1981-01-21,149.31136651551896,1414.9437850128602,0.1410571213712346,1.1920928955078125e-07,0.65,0.0,0.65,-16.745,8.926761,0.13325634756745133,0.43300438
1981-01-22,152.58104249051368,1414.6647935613585,0.16347327873018208,1.1920928955078125e-07,5.65,0.0,5.65,-14.9,8.93065,0.1326352723307267,0.43300438
1981-01-23,157.6657518676512,1414.32563753784,0.2531569211803923,1.1920928955078125e-07,4.21,0.0,4.21,-9.315,8.99155,0.13188415911199175,0.42759183
1981-01-24,160.72513852783945,1413.9281672730983,0.26758226361903115,1.1920928955078125e-07,1.92,0.0,1.92,-8.62,9.024006,0.13100931172644123,0.42217928
1981-01-25,161.6152412762763,1413.5544722138352,0.2260248232133111,1.1920928955078125e-07,0.0,0.0,0.0,-10.895,9.053253,0.13019208813337577,0.42217928
1981-01-26,161.46619682354256,1413.1652532433613,0.3058081583783606,1.1920928955078125e-07,0.0,0.0,0.0,-6.955,9.119994,0.12934633506665846,0.4167667
1981-01-27,161.654459588939,1412.9134438015562,0.46381638109449785,1.1920928955078125e-07,7.928908e-05,0.84992075,0.85,-1.165,9.131136,0.12880209524874262,0.4167667
1981-01-28,161.92988836344026,1412.5855100265987,0.23028579423263773,1.1920928955078125e-07,0.0,0.0,0.0,-10.865,9.209153,0.12809675822608318,0.41135415
1981-01-29,161.9298883386306,1412.292679965566,0.12114525388876281,1.1920928955078125e-07,0.0,0.0,0.0,-18.985,9.2162,0.12747018918769634,0.4167667
1981-01-30,161.9298883386306,1412.0428356947984,0.13419729493648705,1.1920928955078125e-07,0.0,0.0,0.0,-17.815,9.279545,0.1269380204718984,0.4167667
1981-01-31,161.92988903900297,1411.7666802483984,0.16749770616240783,1.1920928955078125e-07,0.0,0.0,0.0,-15.095,9.312,0.12635239352773506,0.4167667
1981-02-01,162.3244487457416,1411.4382251644656,0.2484327185440645,1.1920928955078125e-07,1.07,0.0,1.07,-10.075,9.363647,0.12565937447912026,0.42217928
1981-02-02,165.16829132687016,1416.3262877919628,0.5529516739877716,1.9491171502014168,0.0,14.21,14.21,0.905,9.408009,0.13637717649914902,0.42759183
1981-02-03,169.37014039680068,1422.471248158357,0.3165553893657132,1.1920928955078125e-07,7.43,0.0,7.43,-7.055,9.448072,0.151157209048462,0.7144572
1981-02-04,172.48068850854781,1422.111948634732,0.13219256033519217,1.1920928955078125e-07,0.0,0.0,0.0,-18.38,9.504005,0.15025051832807768,0.7144572
1981-02-05,172.4806884850071,1421.8423425802148,0.12272813554932017,1.1920928955078125e-07,0.0,0.0,0.0,-19.32,9.533253,0.14957374204418086,0.7144572
1981-02-06,172.4806884850071,1421.5545146670474,0.15947641519528052,1.1920928955078125e-07,0.0,0.0,0.0,-16.18,9.600005,0.14885458858308237,0.7144572
1981-02-07,172.4806884850127,1421.2088651892186,0.23731794846235743,1.1920928955078125e-07,0.0,0.0,0.0,-11.135,9.629255,0.14799553277052802,0.67115676
1981-02-08,176.08716972898,1420.7943408280285,0.2969899930263232,1.1920928955078125e-07,7.79,0.0,7.79,-8.25,9.696,0.14697183502965713,0.6170312
1981-02-09,184.1846849037475,1420.3047807662037,0.3941700058812943,1.1920928955078125e-07,7.38,0.0,7.38,-4.42,9.725256,0.14577194709741262,0.58996844
1981-02-10,187.70381693515688,1419.8215575481263,0.27355590742421293,1.1920928955078125e-07,0.0,0.0,0.0,-9.47,9.792008,0.14459719738897558,0.5845559
1981-02-11,189.36244701476406,1422.1240664729496,0.5430577237755354,1.1920928955078125e-07,0.0,9.51,9.51,-0.055,9.832078,0.15028100883493753,0.58996844
1981-02-12,194.9391833184332,1425.5721889143792,0.35017576860703015,1.1920928955078125e-07,8.53,0.0,8.53,-6.33,9.888011,0.15921332765329788,0.6170312
1981-02-13,198.7875564921492,1425.16953083088,0.17345542583243698,1.1920928955078125e-07,0.0,0.0,0.0,-15.61,9.951545,0.158143455167315,0.67656934
1981-02-14,198.83547321357935,1424.8248042403466,0.20920472010945598,1.1920928955078125e-07,0.1,0.0,0.1,-13.27,9.983992,0.1572332221002936,0.78482044
1981-02-15,198.87733115575847,1424.4566796884353,0.22211255574768476,1.1920928955078125e-07,0.0,0.0,0.0,-12.595,10.060927,0.1562669916792552,0.87683386
1981-02-16,198.8773311500092,1423.9867191264648,0.4405076115074624,1.1920928955078125e-07,0.0,0.0,0.0,-3.405,10.079994,0.15504209227366783,0.97425985
1981-02-17,195.53145427412892,1426.5807116261049,0.7263281337037795,9.318825721740723,0.0,0.0,0.0,3.66,10.1760025,0.16192487247616819,1.0608608
1981-02-18,185.09726033306768,1436.0904029309715,0.7669882822500095,11.231127738952637,0.0,0.0,0.0,4.375,10.1760025,0.1898757989722363,1.190762
1981-02-19,173.10103881766807,1447.257932079418,0.8077129787563722,12.621892929077148,0.0,0.46,0.46,4.895,10.272,0.2289189453513148,1.2990131
1981-02-20,160.43429296558023,1460.6195818857718,0.8168667209294266,12.66201114654541,0.0,3.02,3.02,4.91,10.2831335,0.28631880145951155,1.5155153
1981-02-21,147.58420090179257,1475.2818534668454,0.8401953341521334,13.063193321228027,0.0,2.63,2.63,5.06,10.368,0.36599599701303437,1.677892
1981-02-22,133.9101949050119,1489.6951155507925,0.8722225120105841,14.026031494140625,0.0,1.38,1.38,5.42,10.40807,0.4658992004557711,1.8402686
1981-02-23,121.37931132470815,1501.4427077080388,0.8147405984720918,10.749710083007812,0.0,0.0,0.0,4.195,10.464003,0.5671819501521753,2.0567708
1981-02-24,111.99634181436998,1509.4233759685105,0.7726114961849511,8.061787605285645,0.0,0.0,0.0,3.19,10.558772,0.6482748050785117,2.273273
1981-02-25,104.65253899536343,1515.3241423405982,0.7484546611412971,6.644277095794678,0.0,0.0,0.0,2.66,10.560008,0.7156002669315951,2.5006003
1981-02-26,100.99303745868767,1520.8307660696187,0.6459552310880927,0.31208380349329445,0.0,6.87,6.87,0.32,10.656003,0.7847215401964587,2.7171025
1981-02-27,101.02903417635731,1525.934950385887,0.6232758106742387,1.1920928955078125e-07,1.6331673e-07,5.48,5.48,-0.245,10.656195,0.8547400381760492,2.8903043
1981-02-28,101.40962318277533,1526.7685295465828,0.5075761193278793,1.1920928955078125e-07,0.009999943,5.7220458e-08,0.01,-3.3,10.752003,0.8667542376381859,2.96608
1981-03-01,101.8512719432377,1526.6304998214139,0.5820364086403294,1.1920928955078125e-07,0.004629554,3.5053706,3.51,-1.43,10.803638,0.8647532414613928,3.0093803
1981-03-02,102.24331651476494,1526.4462319874917,0.506732678922762,1.1920928955078125e-07,0.0,0.0,0.0,-3.445,10.848,0.8620891364388483,3.0093803
1981-03-03,102.24331656578248,1525.1536559172698,0.38354497298228557,1.1920928955078125e-07,0.0,0.0,0.0,-7.39,10.943989,0.8436306409394034,2.9336047
1981-03-04,102.24331656582032,1523.9427470297712,0.38168545318158936,1.1920928955078125e-07,0.0,0.0,0.0,-7.445,10.943989,0.8266971016699962,2.8578289
1981-03-05,103.00474521216326,1522.7204454783034,0.43568225226158847,1.1920928955078125e-07,1.44,0.0,1.44,-5.75,11.04,0.8099489293184324,2.771228
1981-03-06,103.96191862695682,1521.496992871142,0.5840719933788523,1.1920928955078125e-07,0.007672757,0.6123272,0.62,-1.655,11.051133,0.793524765853587,2.6738021
1981-03-07,103.98780004512876,1520.3370418129755,0.6637296112178487,1.1920928955078125e-07,0.0,0.04,0.04,0.08,11.135989,0.7782607519700373,2.5439007
1981-03-08,104.00565715661601,1518.926794735361,0.6033276431480656,1.1920928955078125e-07,0.0,0.0,0.0,-1.4,11.231995,0.7600979810220316,2.4248245
1981-03-09,104.00565947095832,1517.5672614491089,0.6119317122440079,1.1920928955078125e-07,0.0,0.0,0.0,-1.185,11.231995,0.7429897589384076,2.3165734
1981-03-10,104.00566038159882,1516.2345811789608,0.5753875638826723,1.1920928955078125e-07,0.0,0.0,0.0,-2.17,11.3279915,0.726593244945203,2.1866722
1981-03-11,104.00566038154967,1515.0008773713078,0.4584042429630865,1.1920928955078125e-07,0.0,0.0,0.0,-5.335,11.3279915,0.7117371869189567,2.078421
1981-03-12,104.00566038919263,1513.8441260674588,0.46026324596346535,1.1920928955078125e-07,0.0,0.0,0.0,-5.385,11.424003,0.6980838171098741,1.9701699
1981-03-13,104.1205172945732,1512.659200782617,0.5296590514755883,1.1920928955078125e-07,0.29999986,1.5199186e-07,0.3,-3.54,11.520014,0.6843694229443411,1.872744
1981-03-14,105.80011597181259,1511.4391096116328,0.5395239042570857,1.1920928955078125e-07,3.0099766,2.3233593e-05,3.01,-3.27,11.520014,0.6705295043710312,1.7644929
1981-03-15,107.55123978544682,1510.3157557606485,0.3830335505545249,1.1920928955078125e-07,0.08,0.0,0.08,-8.08,11.616006,0.6580345199616723,1.6562418
1981-03-16,107.2260729443389,1509.2868757889541,0.3715349779907195,1.1920928955078125e-07,0.0,0.0,0.0,-8.48,11.616006,0.6467947578047192,1.5696409
1981-03-17,118.1359035787526,1508.3046574272014,0.3189727084839671,1.1920928955078125e-07,21.88,0.0,21.88,-10.605,11.712008,0.6362439075223149,1.5155153
1981-03-18,138.66113592597006,1507.3287690711634,0.3849966450532328,1.1920928955078125e-07,17.01,0.0,17.01,-8.205,11.807986,0.6259315099769596,1.4938651
